,kind,date,mode_price,area,mean_temp,max_temp,min_temp,sum_rain,sun_time,mean_humid,difference_temp
13765,にんじん,20170313,2700.0,0,9.4,12.7,6.3,0.0,1.0,70.0,6.4
13766,ねぎ,20170313,1836.0,0,9.4,12.7,6.3,0.0,1.0,70.0,6.4
13770,だいこん,20170314,918.0,0,8.5,11.5,6.5,2.5,0.0,85.0,5.0
13772,にんじん,20170314,1728.0,0,8.5,11.5,6.5,2.5,0.0,85.0,5.0
13773,ねぎ,20170314,2052.0,0,8.5,11.5,6.5,2.5,0.0,85.0,5.0
13776,だいこん,20170316,972.0,0,8.4,13.2,3.6,0.0,9.7,54.0,9.6
13778,にんじん,20170316,1728.0,0,8.4,13.2,3.6,0.0,9.7,54.0,9.6
13779,ねぎ,20170316,1944.0,0,8.4,13.2,3.6,0.0,9.7,54.0,9.6
13783,だいこん,20170317,918.0,0,9.3,14.4,4.2,0.0,9.8,39.0,10.2
13785,にんじん,20170317,1620.0,0,9.3,14.4,4.2,0.0,9.8,39.0,10.2
13786,ねぎ,20170317,2052.0,0,9.3,14.4,4.2,0.0,9.8,39.0,10.2
13790,だいこん,20170318,918.0,0,10.5,14.7,5.3,0.0,8.2,39.0,9.4
13792,にんじん,20170318,1728.0,0,10.5,14.7,5.3,0.0,8.2,39.0,9.4
13793,ねぎ,20170318,1836.0,0,10.5,14.7,5.3,0.0,8.2,39.0,9.4
13797,だいこん,20170321,918.0,0,10.3,13.1,7.9,11.0,0.0,77.0,5.199999999999998
13799,にんじん,20170321,1512.0,0,10.3,13.1,7.9,11.0,0.0,77.0,5.199999999999998
13800,ねぎ,20170321,2160.0,0,10.3,13.1,7.9,11.0,0.0,77.0,5.199999999999998
13803,だいこん,20170322,918.0,0,10.5,15.0,6.6,0.0,9.7,35.0,8.4
13805,にんじん,20170322,1404.0,0,10.5,15.0,6.6,0.0,9.7,35.0,8.4
13806,ねぎ,20170322,1944.0,0,10.5,15.0,6.6,0.0,9.7,35.0,8.4
13809,だいこん,20170323,1026.0,0,10.0,14.1,6.5,0.0,5.8,38.0,7.6
13811,にんじん,20170323,1512.0,0,10.0,14.1,6.5,0.0,5.8,38.0,7.6
13812,ねぎ,20170323,2268.0,0,10.0,14.1,6.5,0.0,5.8,38.0,7.6
13815,だいこん,20170324,918.0,0,8.7,13.8,5.6,0.0,4.1,38.0,8.200000000000001
13817,にんじん,20170324,1782.0,0,8.7,13.8,5.6,0.0,4.1,38.0,8.200000000000001
13818,ねぎ,20170324,2052.0,0,8.7,13.8,5.6,0.0,4.1,38.0,8.200000000000001
13821,だいこん,20170325,972.0,0,7.5,12.3,3.7,0.0,10.4,38.0,8.600000000000001
13823,にんじん,20170325,1674.0,0,7.5,12.3,3.7,0.0,10.4,38.0,8.600000000000001
13824,ねぎ,20170325,2052.0,0,7.5,12.3,3.7,0.0,10.4,38.0,8.600000000000001
13828,だいこん,20170327,1080.0,0,5.1,7.1,2.3,30.0,0.6,84.0,4.8
13830,にんじん,20170327,1620.0,0,5.1,7.1,2.3,30.0,0.6,84.0,4.8
13831,ねぎ,20170327,1944.0,0,5.1,7.1,2.3,30.0,0.6,84.0,4.8
13835,だいこん,20170328,1080.0,0,8.3,13.7,3.8,1.0,9.1,61.0,9.9
13837,にんじん,20170328,1620.0,0,8.3,13.7,3.8,1.0,9.1,61.0,9.9
13838,ねぎ,20170328,2052.0,0,8.3,13.7,3.8,1.0,9.1,61.0,9.9
13841,だいこん,20170330,1080.0,0,11.9,16.0,6.4,0.0,9.6,63.0,9.6
13843,にんじん,20170330,1566.0,0,11.9,16.0,6.4,0.0,9.6,63.0,9.6
13844,ねぎ,20170330,2052.0,0,11.9,16.0,6.4,0.0,9.6,63.0,9.6
13848,だいこん,20170331,1296.0,0,9.1,13.1,5.8,5.0,1.8,57.0,7.3
13850,にんじん,20170331,1404.0,0,9.1,13.1,5.8,5.0,1.8,57.0,7.3
13851,ねぎ,20170331,1836.0,0,9.1,13.1,5.8,5.0,1.8,57.0,7.3
13854,だいこん,20170401,1188.0,0,6.5,8.3,4.9,7.0,0.0,76.0,3.4000000000000004
13856,にんじん,20170401,1458.0,0,6.5,8.3,4.9,7.0,0.0,76.0,3.4000000000000004
13857,ねぎ,20170401,1728.0,0,6.5,8.3,4.9,7.0,0.0,76.0,3.4000000000000004
13859,だいこん,20170403,1296.0,0,9.7,15.4,6.3,1.5,6.9,62.0,9.1
13861,にんじん,20170403,1944.0,0,9.7,15.4,6.3,1.5,6.9,62.0,9.1
13862,ねぎ,20170403,1944.0,0,9.7,15.4,6.3,1.5,6.9,62.0,9.1
13864,だいこん,20170404,1188.0,0,10.8,16.6,5.4,0.0,11.7,58.0,11.2
13866,にんじん,20170404,1458.0,0,10.8,16.6,5.4,0.0,11.7,58.0,11.2
13867,ねぎ,20170404,2052.0,0,10.8,16.6,5.4,0.0,11.7,58.0,11.2
13869,だいこん,20170406,1188.0,0,16.9,20.6,13.6,0.0,5.8,63.0,7.000000000000003
13871,にんじん,20170406,1728.0,0,16.9,20.6,13.6,0.0,5.8,63.0,7.000000000000003
13872,ねぎ,20170406,1728.0,0,16.9,20.6,13.6,0.0,5.8,63.0,7.000000000000003
13874,だいこん,20170407,1080.0,0,17.6,19.4,16.7,1.5,1.6,80.0,2.6999999999999997
13876,にんじん,20170407,1836.0,0,17.6,19.4,16.7,1.5,1.6,80.0,2.6999999999999997
13877,ねぎ,20170407,1728.0,0,17.6,19.4,16.7,1.5,1.6,80.0,2.6999999999999997
13879,だいこん,20170408,1080.0,0,16.3,19.0,13.4,17.0,0.0,93.0,5.6
13881,にんじん,20170408,1944.0,0,16.3,19.0,13.4,17.0,0.0,93.0,5.6
13882,ねぎ,20170408,1944.0,0,16.3,19.0,13.4,17.0,0.0,93.0,5.6
13884,だいこん,20170410,1188.0,0,10.8,15.0,7.5,0.0,6.3,43.0,7.5
13886,にんじん,20170410,2160.0,0,10.8,15.0,7.5,0.0,6.3,43.0,7.5
13887,ねぎ,20170410,1836.0,0,10.8,15.0,7.5,0.0,6.3,43.0,7.5
13889,だいこん,20170411,1080.0,0,10.6,13.6,8.2,40.5,0.0,85.0,5.4
13891,にんじん,20170411,2160.0,0,10.6,13.6,8.2,40.5,0.0,85.0,5.4
13892,ねぎ,20170411,1728.0,0,10.6,13.6,8.2,40.5,0.0,85.0,5.4
13894,だいこん,20170413,1080.0,0,12.4,17.1,7.6,0.0,8.9,51.0,9.500000000000002
13896,にんじん,20170413,2700.0,0,12.4,17.1,7.6,0.0,8.9,51.0,9.500000000000002
13897,ねぎ,20170413,1944.0,0,12.4,17.1,7.6,0.0,8.9,51.0,9.500000000000002
13899,だいこん,20170414,972.0,0,15.0,20.9,8.6,0.0,11.7,47.0,12.3
13901,にんじん,20170414,1944.0,0,15.0,20.9,8.6,0.0,11.7,47.0,12.3
13902,ねぎ,20170414,1944.0,0,15.0,20.9,8.6,0.0,11.7,47.0,12.3
13904,だいこん,20170415,864.0,0,18.2,21.5,16.5,0.0,8.0,60.0,5.0
13906,にんじん,20170415,1944.0,0,18.2,21.5,16.5,0.0,8.0,60.0,5.0
13907,ねぎ,20170415,2052.0,0,18.2,21.5,16.5,0.0,8.0,60.0,5.0
13909,だいこん,20170417,864.0,0,18.7,25.1,15.6,14.5,4.1,68.0,9.500000000000002
13911,にんじん,20170417,1836.0,0,18.7,25.1,15.6,14.5,4.1,68.0,9.500000000000002
13912,ねぎ,20170417,2052.0,0,18.7,25.1,15.6,14.5,4.1,68.0,9.500000000000002
13914,だいこん,20170418,864.0,0,20.1,25.9,15.9,20.5,3.8,70.0,9.999999999999998
13916,にんじん,20170418,1836.0,0,20.1,25.9,15.9,20.5,3.8,70.0,9.999999999999998
13917,ねぎ,20170418,1944.0,0,20.1,25.9,15.9,20.5,3.8,70.0,9.999999999999998
13919,だいこん,20170420,864.0,0,15.3,19.7,11.8,0.0,9.7,45.0,7.899999999999999
13921,にんじん,20170420,1728.0,0,15.3,19.7,11.8,0.0,9.7,45.0,7.899999999999999
13922,ねぎ,20170420,1836.0,0,15.3,19.7,11.8,0.0,9.7,45.0,7.899999999999999
13924,だいこん,20170421,864.0,0,15.5,17.7,13.8,0.0,0.1,71.0,3.899999999999999
13926,ねぎ,20170421,1836.0,0,15.5,17.7,13.8,0.0,0.1,71.0,3.899999999999999
13928,だいこん,20170422,864.0,0,14.9,18.7,11.3,2.5,0.5,69.0,7.399999999999999
13930,ねぎ,20170422,1836.0,0,14.9,18.7,11.3,2.5,0.5,69.0,7.399999999999999
13932,だいこん,20170424,864.0,0,14.1,17.5,11.0,0.0,5.7,56.0,6.5
13934,ねぎ,20170424,1728.0,0,14.1,17.5,11.0,0.0,5.7,56.0,6.5
13936,だいこん,20170425,864.0,0,15.7,20.4,11.4,0.0,10.7,57.0,8.999999999999998
13938,ねぎ,20170425,1674.0,0,15.7,20.4,11.4,0.0,10.7,57.0,8.999999999999998
13940,だいこん,20170426,864.0,0,17.0,19.7,14.2,0.0,0.2,69.0,5.5
13942,ねぎ,20170426,1674.0,0,17.0,19.7,14.2,0.0,0.2,69.0,5.5
13944,だいこん,20170427,972.0,0,14.7,17.6,11.6,6.5,2.6,69.0,6.000000000000003
13946,ねぎ,20170427,1836.0,0,14.7,17.6,11.6,6.5,2.6,69.0,6.000000000000003
13948,だいこん,20170428,972.0,0,16.0,20.1,12.7,0.0,7.4,62.0,7.400000000000002
13950,ねぎ,20170428,1890.0,0,16.0,20.1,12.7,0.0,7.4,62.0,7.400000000000002
13952,だいこん,20170501,1080.0,0,18.0,23.5,14.2,3.0,8.2,70.0,9.3
13954,キャベツ,20170501,1300.0,0,18.0,23.5,14.2,3.0,8.2,70.0,9.3
13955,ねぎ,20170501,1836.0,0,18.0,23.5,14.2,3.0,8.2,70.0,9.3
13956,そらまめ,20170501,2808.0,0,18.0,23.5,14.2,3.0,8.2,70.0,9.3
13958,だいこん,20170502,1134.0,0,16.6,22.3,12.5,0.0,12.9,43.0,9.8
13960,キャベツ,20170502,972.0,0,16.6,22.3,12.5,0.0,12.9,43.0,9.8
13961,ねぎ,20170502,1836.0,0,16.6,22.3,12.5,0.0,12.9,43.0,9.8
13962,そらまめ,20170502,2052.0,0,16.6,22.3,12.5,0.0,12.9,43.0,9.8
13964,だいこん,20170506,1188.0,0,20.7,25.8,15.7,0.0,10.5,79.0,10.1
13966,にんじん,20170506,1944.0,0,20.7,25.8,15.7,0.0,10.5,79.0,10.1
13967,キャベツ,20170506,864.0,0,20.7,25.8,15.7,0.0,10.5,79.0,10.1
13968,ねぎ,20170506,1728.0,0,20.7,25.8,15.7,0.0,10.5,79.0,10.1
13969,そらまめ,20170506,2160.0,0,20.7,25.8,15.7,0.0,10.5,79.0,10.1
13971,だいこん,20170508,1080.0,0,20.9,26.4,14.7,0.0,12.6,47.0,11.7
13973,にんじん,20170508,1674.0,0,20.9,26.4,14.7,0.0,12.6,47.0,11.7
13974,キャベツ,20170508,864.0,0,20.9,26.4,14.7,0.0,12.6,47.0,11.7
13975,ねぎ,20170508,1836.0,0,20.9,26.4,14.7,0.0,12.6,47.0,11.7
13976,そらまめ,20170508,2376.0,0,20.9,26.4,14.7,0.0,12.6,47.0,11.7
13978,だいこん,20170509,1080.0,0,18.9,21.9,16.5,0.0,0.9,50.0,5.399999999999999
13980,にんじん,20170509,1566.0,0,18.9,21.9,16.5,0.0,0.9,50.0,5.399999999999999
13981,キャベツ,20170509,864.0,0,18.9,21.9,16.5,0.0,0.9,50.0,5.399999999999999
13982,ねぎ,20170509,1890.0,0,18.9,21.9,16.5,0.0,0.9,50.0,5.399999999999999
13983,そらまめ,20170509,2376.0,0,18.9,21.9,16.5,0.0,0.9,50.0,5.399999999999999
13985,だいこん,20170511,1026.0,0,20.9,25.8,16.8,0.0,7.6,70.0,9.0
13987,にんじん,20170511,1620.0,0,20.9,25.8,16.8,0.0,7.6,70.0,9.0
13988,キャベツ,20170511,864.0,0,20.9,25.8,16.8,0.0,7.6,70.0,9.0
13989,ねぎ,20170511,2052.0,0,20.9,25.8,16.8,0.0,7.6,70.0,9.0
13990,そらまめ,20170511,2484.0,0,20.9,25.8,16.8,0.0,7.6,70.0,9.0
13992,だいこん,20170512,972.0,0,21.1,27.8,16.8,0.0,8.5,76.0,11.0
13994,にんじん,20170512,1512.0,0,21.1,27.8,16.8,0.0,8.5,76.0,11.0
13995,キャベツ,20170512,972.0,0,21.1,27.8,16.8,0.0,8.5,76.0,11.0
13996,ねぎ,20170512,1728.0,0,21.1,27.8,16.8,0.0,8.5,76.0,11.0
13997,そらまめ,20170512,2592.0,0,21.1,27.8,16.8,0.0,8.5,76.0,11.0
13999,だいこん,20170513,1080.0,0,18.3,19.9,16.8,34.5,0.0,91.0,3.0999999999999983
14001,にんじん,20170513,1404.0,0,18.3,19.9,16.8,34.5,0.0,91.0,3.0999999999999983
14002,キャベツ,20170513,864.0,0,18.3,19.9,16.8,34.5,0.0,91.0,3.0999999999999983
14003,ねぎ,20170513,1836.0,0,18.3,19.9,16.8,34.5,0.0,91.0,3.0999999999999983
14004,そらまめ,20170513,2700.0,0,18.3,19.9,16.8,34.5,0.0,91.0,3.0999999999999983
14006,だいこん,20170515,864.0,0,17.4,20.9,14.9,0.0,0.4,84.0,5.999999999999997
14008,にんじん,20170515,1512.0,0,17.4,20.9,14.9,0.0,0.4,84.0,5.999999999999997
14009,キャベツ,20170515,864.0,0,17.4,20.9,14.9,0.0,0.4,84.0,5.999999999999997
14010,ねぎ,20170515,1620.0,0,17.4,20.9,14.9,0.0,0.4,84.0,5.999999999999997
14011,そらまめ,20170515,2376.0,0,17.4,20.9,14.9,0.0,0.4,84.0,5.999999999999997
14013,だいこん,20170516,918.0,0,18.6,23.1,16.5,0.0,3.8,70.0,6.600000000000001
14015,にんじん,20170516,2052.0,0,18.6,23.1,16.5,0.0,3.8,70.0,6.600000000000001
14016,キャベツ,20170516,864.0,0,18.6,23.1,16.5,0.0,3.8,70.0,6.600000000000001
14017,ねぎ,20170516,1728.0,0,18.6,23.1,16.5,0.0,3.8,70.0,6.600000000000001
14018,そらまめ,20170516,2376.0,0,18.6,23.1,16.5,0.0,3.8,70.0,6.600000000000001
14020,だいこん,20170517,864.0,0,17.1,19.7,15.2,0.0,0.6,71.0,4.5
14022,にんじん,20170517,1512.0,0,17.1,19.7,15.2,0.0,0.6,71.0,4.5
14023,キャベツ,20170517,864.0,0,17.1,19.7,15.2,0.0,0.6,71.0,4.5
14024,ねぎ,20170517,1512.0,0,17.1,19.7,15.2,0.0,0.6,71.0,4.5
14025,そらまめ,20170517,1944.0,0,17.1,19.7,15.2,0.0,0.6,71.0,4.5
14027,だいこん,20170518,864.0,0,18.3,24.0,15.6,16.5,5.4,74.0,8.4
14029,にんじん,20170518,1512.0,0,18.3,24.0,15.6,16.5,5.4,74.0,8.4
14030,キャベツ,20170518,864.0,0,18.3,24.0,15.6,16.5,5.4,74.0,8.4
14031,ねぎ,20170518,1512.0,0,18.3,24.0,15.6,16.5,5.4,74.0,8.4
14032,そらまめ,20170518,1944.0,0,18.3,24.0,15.6,16.5,5.4,74.0,8.4
14034,だいこん,20170519,810.0,0,19.6,24.4,13.9,0.0,12.9,74.0,10.499999999999998
14036,にんじん,20170519,1404.0,0,19.6,24.4,13.9,0.0,12.9,74.0,10.499999999999998
14037,キャベツ,20170519,864.0,0,19.6,24.4,13.9,0.0,12.9,74.0,10.499999999999998
14038,ねぎ,20170519,1728.0,0,19.6,24.4,13.9,0.0,12.9,74.0,10.499999999999998
14039,そらまめ,20170519,1728.0,0,19.6,24.4,13.9,0.0,12.9,74.0,10.499999999999998
14041,だいこん,20170520,810.0,0,21.3,26.6,17.6,0.0,12.8,72.0,9.0
14043,にんじん,20170520,1404.0,0,21.3,26.6,17.6,0.0,12.8,72.0,9.0
14044,キャベツ,20170520,864.0,0,21.3,26.6,17.6,0.0,12.8,72.0,9.0
14045,ねぎ,20170520,1728.0,0,21.3,26.6,17.6,0.0,12.8,72.0,9.0
14046,そらまめ,20170520,1944.0,0,21.3,26.6,17.6,0.0,12.8,72.0,9.0
14048,だいこん,20170522,864.0,0,23.0,26.4,20.3,0.0,12.2,62.0,6.099999999999998
14050,にんじん,20170522,1512.0,0,23.0,26.4,20.3,0.0,12.2,62.0,6.099999999999998
14051,キャベツ,20170522,864.0,0,23.0,26.4,20.3,0.0,12.2,62.0,6.099999999999998
14052,ねぎ,20170522,1944.0,0,23.0,26.4,20.3,0.0,12.2,62.0,6.099999999999998
14053,そらまめ,20170522,1728.0,0,23.0,26.4,20.3,0.0,12.2,62.0,6.099999999999998
14055,だいこん,20170523,864.0,0,22.5,27.2,19.7,0.0,12.9,62.0,7.5
14057,にんじん,20170523,1350.0,0,22.5,27.2,19.7,0.0,12.9,62.0,7.5
14058,キャベツ,20170523,864.0,0,22.5,27.2,19.7,0.0,12.9,62.0,7.5
14059,ねぎ,20170523,1728.0,0,22.5,27.2,19.7,0.0,12.9,62.0,7.5
14060,そらまめ,20170523,1728.0,0,22.5,27.2,19.7,0.0,12.9,62.0,7.5
14062,だいこん,20170525,756.0,0,21.4,24.9,18.5,0.0,0.1,81.0,6.399999999999999
14064,にんじん,20170525,1350.0,0,21.4,24.9,18.5,0.0,0.1,81.0,6.399999999999999
14065,キャベツ,20170525,864.0,0,21.4,24.9,18.5,0.0,0.1,81.0,6.399999999999999
14066,ねぎ,20170525,2106.0,0,21.4,24.9,18.5,0.0,0.1,81.0,6.399999999999999
14067,そらまめ,20170525,1836.0,0,21.4,24.9,18.5,0.0,0.1,81.0,6.399999999999999
14069,だいこん,20170526,756.0,0,18.7,21.6,17.2,16.0,0.3,89.0,4.400000000000002
14071,にんじん,20170526,1134.0,0,18.7,21.6,17.2,16.0,0.3,89.0,4.400000000000002
14072,キャベツ,20170526,972.0,0,18.7,21.6,17.2,16.0,0.3,89.0,4.400000000000002
14073,ねぎ,20170526,1998.0,0,18.7,21.6,17.2,16.0,0.3,89.0,4.400000000000002
14074,そらまめ,20170526,1728.0,0,18.7,21.6,17.2,16.0,0.3,89.0,4.400000000000002
14076,だいこん,20170527,756.0,0,20.8,26.8,17.2,0.0,8.9,74.0,9.6
14078,にんじん,20170527,1296.0,0,20.8,26.8,17.2,0.0,8.9,74.0,9.6
14079,キャベツ,20170527,972.0,0,20.8,26.8,17.2,0.0,8.9,74.0,9.6
14080,ねぎ,20170527,1998.0,0,20.8,26.8,17.2,0.0,8.9,74.0,9.6
14081,そらまめ,20170527,1728.0,0,20.8,26.8,17.2,0.0,8.9,74.0,9.6
14083,だいこん,20170529,756.0,0,21.7,26.0,18.4,0.0,11.2,68.0,7.600000000000001
14085,にんじん,20170529,1188.0,0,21.7,26.0,18.4,0.0,11.2,68.0,7.600000000000001
14086,キャベツ,20170529,864.0,0,21.7,26.0,18.4,0.0,11.2,68.0,7.600000000000001
14087,ねぎ,20170529,1998.0,0,21.7,26.0,18.4,0.0,11.2,68.0,7.600000000000001
14088,そらまめ,20170529,1728.0,0,21.7,26.0,18.4,0.0,11.2,68.0,7.600000000000001
14090,だいこん,20170530,918.0,0,22.9,26.3,19.6,0.0,12.4,71.0,6.699999999999998
14092,にんじん,20170530,1458.0,0,22.9,26.3,19.6,0.0,12.4,71.0,6.699999999999998
14093,キャベツ,20170530,864.0,0,22.9,26.3,19.6,0.0,12.4,71.0,6.699999999999998
14094,ねぎ,20170530,1836.0,0,22.9,26.3,19.6,0.0,12.4,71.0,6.699999999999998
14095,そらまめ,20170530,3240.0,0,22.9,26.3,19.6,0.0,12.4,71.0,6.699999999999998
14097,だいこん,20170531,756.0,0,23.7,27.1,21.9,0.0,4.2,75.0,5.200000000000003
14099,にんじん,20170531,1296.0,0,23.7,27.1,21.9,0.0,4.2,75.0,5.200000000000003
14100,キャベツ,20170531,756.0,0,23.7,27.1,21.9,0.0,4.2,75.0,5.200000000000003
14101,ねぎ,20170531,1998.0,0,23.7,27.1,21.9,0.0,4.2,75.0,5.200000000000003
14102,そらまめ,20170531,1404.0,0,23.7,27.1,21.9,0.0,4.2,75.0,5.200000000000003
14104,だいこん,20170601,1080.0,0,22.8,27.0,21.0,0.0,1.0,78.0,6.0
14106,にんじん,20170601,1512.0,0,22.8,27.0,21.0,0.0,1.0,78.0,6.0
14107,キャベツ,20170601,756.0,0,22.8,27.0,21.0,0.0,1.0,78.0,6.0
14108,ねぎ,20170601,1890.0,0,22.8,27.0,21.0,0.0,1.0,78.0,6.0
14109,トマト,20170601,1080.0,0,22.8,27.0,21.0,0.0,1.0,78.0,6.0
14111,だいこん,20170602,864.0,0,22.9,27.2,18.3,0.0,9.3,55.0,8.899999999999997
14113,にんじん,20170602,1512.0,0,22.9,27.2,18.3,0.0,9.3,55.0,8.899999999999997
14114,キャベツ,20170602,756.0,0,22.9,27.2,18.3,0.0,9.3,55.0,8.899999999999997
14115,ねぎ,20170602,2160.0,0,22.9,27.2,18.3,0.0,9.3,55.0,8.899999999999997
14116,トマト,20170602,972.0,0,22.9,27.2,18.3,0.0,9.3,55.0,8.899999999999997
14118,だいこん,20170603,864.0,0,21.2,25.3,17.0,0.0,13.2,46.0,8.3
14120,にんじん,20170603,1512.0,0,21.2,25.3,17.0,0.0,13.2,46.0,8.3
14121,キャベツ,20170603,756.0,0,21.2,25.3,17.0,0.0,13.2,46.0,8.3
14122,ねぎ,20170603,1728.0,0,21.2,25.3,17.0,0.0,13.2,46.0,8.3
14123,トマト,20170603,972.0,0,21.2,25.3,17.0,0.0,13.2,46.0,8.3
14125,だいこん,20170605,864.0,0,20.1,24.6,17.3,0.0,9.3,53.0,7.300000000000002
14127,にんじん,20170605,1566.0,0,20.1,24.6,17.3,0.0,9.3,53.0,7.300000000000002
14128,キャベツ,20170605,702.0,0,20.1,24.6,17.3,0.0,9.3,53.0,7.300000000000002
14129,ねぎ,20170605,1944.0,0,20.1,24.6,17.3,0.0,9.3,53.0,7.300000000000002
14130,トマト,20170605,972.0,0,20.1,24.6,17.3,0.0,9.3,53.0,7.300000000000002
14132,だいこん,20170606,810.0,0,19.7,25.0,16.9,0.0,3.3,59.0,8.100000000000001
14134,にんじん,20170606,1404.0,0,19.7,25.0,16.9,0.0,3.3,59.0,8.100000000000001
14135,キャベツ,20170606,756.0,0,19.7,25.0,16.9,0.0,3.3,59.0,8.100000000000001
14136,ねぎ,20170606,1944.0,0,19.7,25.0,16.9,0.0,3.3,59.0,8.100000000000001
14137,トマト,20170606,972.0,0,19.7,25.0,16.9,0.0,3.3,59.0,8.100000000000001
14139,だいこん,20170608,864.0,0,21.6,24.0,19.2,0.5,1.2,83.0,4.800000000000002
14141,にんじん,20170608,1512.0,0,21.6,24.0,19.2,0.5,1.2,83.0,4.800000000000002
14142,キャベツ,20170608,810.0,0,21.6,24.0,19.2,0.5,1.2,83.0,4.800000000000002
14143,ねぎ,20170608,1998.0,0,21.6,24.0,19.2,0.5,1.2,83.0,4.800000000000002
14144,トマト,20170608,972.0,0,21.6,24.0,19.2,0.5,1.2,83.0,4.800000000000002
14146,だいこん,20170609,972.0,0,22.7,27.5,20.4,0.0,5.1,69.0,7.100000000000001
14148,にんじん,20170609,1620.0,0,22.7,27.5,20.4,0.0,5.1,69.0,7.100000000000001
14149,キャベツ,20170609,918.0,0,22.7,27.5,20.4,0.0,5.1,69.0,7.100000000000001
14150,ねぎ,20170609,1944.0,0,22.7,27.5,20.4,0.0,5.1,69.0,7.100000000000001
14151,トマト,20170609,972.0,0,22.7,27.5,20.4,0.0,5.1,69.0,7.100000000000001
14153,だいこん,20170610,1188.0,0,23.4,29.1,19.5,0.0,9.6,67.0,9.6
14155,にんじん,20170610,1296.0,0,23.4,29.1,19.5,0.0,9.6,67.0,9.6
14156,キャベツ,20170610,864.0,0,23.4,29.1,19.5,0.0,9.6,67.0,9.6
14157,ねぎ,20170610,2052.0,0,23.4,29.1,19.5,0.0,9.6,67.0,9.6
14158,トマト,20170610,972.0,0,23.4,29.1,19.5,0.0,9.6,67.0,9.6
14160,だいこん,20170612,1296.0,0,20.8,26.4,17.5,0.0,6.7,52.0,8.899999999999997
14162,にんじん,20170612,1620.0,0,20.8,26.4,17.5,0.0,6.7,52.0,8.899999999999997
14163,キャベツ,20170612,1188.0,0,20.8,26.4,17.5,0.0,6.7,52.0,8.899999999999997
14164,ねぎ,20170612,2106.0,0,20.8,26.4,17.5,0.0,6.7,52.0,8.899999999999997
14165,トマト,20170612,1080.0,0,20.8,26.4,17.5,0.0,6.7,52.0,8.899999999999997
14167,だいこん,20170613,1296.0,0,18.1,20.2,16.6,1.5,0.0,81.0,3.5999999999999983
14169,にんじん,20170613,1512.0,0,18.1,20.2,16.6,1.5,0.0,81.0,3.5999999999999983
14170,キャベツ,20170613,756.0,0,18.1,20.2,16.6,1.5,0.0,81.0,3.5999999999999983
14171,ねぎ,20170613,2052.0,0,18.1,20.2,16.6,1.5,0.0,81.0,3.5999999999999983
14172,トマト,20170613,1080.0,0,18.1,20.2,16.6,1.5,0.0,81.0,3.5999999999999983
14174,だいこん,20170615,1404.0,0,20.8,25.5,16.7,0.0,3.3,76.0,8.8
14176,にんじん,20170615,1350.0,0,20.8,25.5,16.7,0.0,3.3,76.0,8.8
14177,キャベツ,20170615,864.0,0,20.8,25.5,16.7,0.0,3.3,76.0,8.8
14178,ねぎ,20170615,2052.0,0,20.8,25.5,16.7,0.0,3.3,76.0,8.8
14179,トマト,20170615,1080.0,0,20.8,25.5,16.7,0.0,3.3,76.0,8.8
14181,だいこん,20170616,1296.0,0,22.4,27.4,18.8,0.0,11.2,69.0,8.599999999999998
14183,にんじん,20170616,1620.0,0,22.4,27.4,18.8,0.0,11.2,69.0,8.599999999999998
14184,キャベツ,20170616,756.0,0,22.4,27.4,18.8,0.0,11.2,69.0,8.599999999999998
14185,ねぎ,20170616,2052.0,0,22.4,27.4,18.8,0.0,11.2,69.0,8.599999999999998
14186,トマト,20170616,1080.0,0,22.4,27.4,18.8,0.0,11.2,69.0,8.599999999999998
14188,だいこん,20170617,1404.0,0,21.9,27.6,18.2,0.0,13.3,60.0,9.400000000000002
14190,にんじん,20170617,1350.0,0,21.9,27.6,18.2,0.0,13.3,60.0,9.400000000000002
14191,キャベツ,20170617,756.0,0,21.9,27.6,18.2,0.0,13.3,60.0,9.400000000000002
14192,ねぎ,20170617,2106.0,0,21.9,27.6,18.2,0.0,13.3,60.0,9.400000000000002
14193,トマト,20170617,1080.0,0,21.9,27.6,18.2,0.0,13.3,60.0,9.400000000000002
14195,だいこん,20170619,1404.0,0,21.8,30.3,17.5,0.5,10.2,60.0,12.8
14197,にんじん,20170619,1431.0,0,21.8,30.3,17.5,0.5,10.2,60.0,12.8
14198,キャベツ,20170619,864.0,0,21.8,30.3,17.5,0.5,10.2,60.0,12.8
14199,ねぎ,20170619,2106.0,0,21.8,30.3,17.5,0.5,10.2,60.0,12.8
14200,トマト,20170619,1188.0,0,21.8,30.3,17.5,0.5,10.2,60.0,12.8
14202,だいこん,20170620,1620.0,0,22.7,27.9,16.7,0.0,11.7,71.0,11.2
14204,にんじん,20170620,1566.0,0,22.7,27.9,16.7,0.0,11.7,71.0,11.2
14205,キャベツ,20170620,864.0,0,22.7,27.9,16.7,0.0,11.7,71.0,11.2
14206,ねぎ,20170620,2106.0,0,22.7,27.9,16.7,0.0,11.7,71.0,11.2
14207,トマト,20170620,1296.0,0,22.7,27.9,16.7,0.0,11.7,71.0,11.2
14209,だいこん,20170622,1512.0,0,24.8,28.8,22.2,0.0,4.5,58.0,6.600000000000001
14211,にんじん,20170622,1269.0,0,24.8,28.8,22.2,0.0,4.5,58.0,6.600000000000001
14212,キャベツ,20170622,1080.0,0,24.8,28.8,22.2,0.0,4.5,58.0,6.600000000000001
