,kind,date,mode_price,area,mean_temp,max_temp,min_temp,sum_rain,sun_time,mean_humid,difference_temp
15730,さつまいも,20181228,1188.0,0,5.2,8.6,2.4,0.0,9.1,30.0,6.199999999999999
15731,さといも,20181228,2916.0,0,5.2,8.6,2.4,0.0,9.1,30.0,6.199999999999999
15732,だいこん,20181229,783.0,0,5.4,9.7,2.4,0.0,7.4,26.0,7.299999999999999
15733,かぶ,20181229,119.0,0,5.4,9.7,2.4,0.0,7.4,26.0,7.299999999999999
15734,にんじん,20181229,1944.0,0,5.4,9.7,2.4,0.0,7.4,26.0,7.299999999999999
15735,キャベツ,20181229,864.0,0,5.4,9.7,2.4,0.0,7.4,26.0,7.299999999999999
15736,ねぎ,20181229,2052.0,0,5.4,9.7,2.4,0.0,7.4,26.0,7.299999999999999
15737,しゅんぎく,20181229,216.0,0,5.4,9.7,2.4,0.0,7.4,26.0,7.299999999999999
15738,きゅうり,20181229,3348.0,0,5.4,9.7,2.4,0.0,7.4,26.0,7.299999999999999
15739,さつまいも,20181229,1296.0,0,5.4,9.7,2.4,0.0,7.4,26.0,7.299999999999999
15740,だいこん,20190105,810.0,0,8.2,13.7,2.7,0.0,9.5,42.0,11.0
15741,かぶ,20190105,140.0,0,8.2,13.7,2.7,0.0,9.5,42.0,11.0
15742,にんじん,20190105,1566.0,0,8.2,13.7,2.7,0.0,9.5,42.0,11.0
15743,キャベツ,20190105,972.0,0,8.2,13.7,2.7,0.0,9.5,42.0,11.0
15744,ねぎ,20190105,1512.0,0,8.2,13.7,2.7,0.0,9.5,42.0,11.0
15745,きゅうり,20190105,2376.0,0,8.2,13.7,2.7,0.0,9.5,42.0,11.0
15746,さつまいも,20190105,1512.0,0,8.2,13.7,2.7,0.0,9.5,42.0,11.0
15747,さといも,20190105,3456.0,0,8.2,13.7,2.7,0.0,9.5,42.0,11.0
15748,だいこん,20190107,756.0,0,6.3,10.9,2.0,0.0,9.2,33.0,8.9
15749,かぶ,20190107,124.0,0,6.3,10.9,2.0,0.0,9.2,33.0,8.9
15750,にんじん,20190107,918.0,0,6.3,10.9,2.0,0.0,9.2,33.0,8.9
15751,キャベツ,20190107,756.0,0,6.3,10.9,2.0,0.0,9.2,33.0,8.9
15752,ねぎ,20190107,1674.0,0,6.3,10.9,2.0,0.0,9.2,33.0,8.9
15753,きゅうり,20190107,2376.0,0,6.3,10.9,2.0,0.0,9.2,33.0,8.9
15754,さつまいも,20190107,1188.0,0,6.3,10.9,2.0,0.0,9.2,33.0,8.9
15755,さといも,20190107,3564.0,0,6.3,10.9,2.0,0.0,9.2,33.0,8.9
15756,だいこん,20190108,702.0,0,5.7,10.6,1.3,0.0,8.6,51.0,9.299999999999999
15757,かぶ,20190108,124.0,0,5.7,10.6,1.3,0.0,8.6,51.0,9.299999999999999
15758,にんじん,20190108,1026.0,0,5.7,10.6,1.3,0.0,8.6,51.0,9.299999999999999
15759,キャベツ,20190108,756.0,0,5.7,10.6,1.3,0.0,8.6,51.0,9.299999999999999
15760,ねぎ,20190108,1674.0,0,5.7,10.6,1.3,0.0,8.6,51.0,9.299999999999999
15761,きゅうり,20190108,2268.0,0,5.7,10.6,1.3,0.0,8.6,51.0,9.299999999999999
15762,さつまいも,20190108,972.0,0,5.7,10.6,1.3,0.0,8.6,51.0,9.299999999999999
15763,さといも,20190108,3240.0,0,5.7,10.6,1.3,0.0,8.6,51.0,9.299999999999999
15764,だいこん,20190110,648.0,0,3.4,6.1,0.4,0.0,2.2,37.0,5.699999999999999
15765,かぶ,20190110,119.0,0,3.4,6.1,0.4,0.0,2.2,37.0,5.699999999999999
15766,にんじん,20190110,972.0,0,3.4,6.1,0.4,0.0,2.2,37.0,5.699999999999999
15767,キャベツ,20190110,972.0,0,3.4,6.1,0.4,0.0,2.2,37.0,5.699999999999999
15768,ねぎ,20190110,1350.0,0,3.4,6.1,0.4,0.0,2.2,37.0,5.699999999999999
15769,きゅうり,20190110,2160.0,0,3.4,6.1,0.4,0.0,2.2,37.0,5.699999999999999
15770,さつまいも,20190110,1188.0,0,3.4,6.1,0.4,0.0,2.2,37.0,5.699999999999999
15771,さといも,20190110,3456.0,0,3.4,6.1,0.4,0.0,2.2,37.0,5.699999999999999
15772,だいこん,20190111,648.0,0,7.4,13.3,0.8,0.0,9.2,42.0,12.5
15773,かぶ,20190111,119.0,0,7.4,13.3,0.8,0.0,9.2,42.0,12.5
15774,にんじん,20190111,1080.0,0,7.4,13.3,0.8,0.0,9.2,42.0,12.5
15775,キャベツ,20190111,972.0,0,7.4,13.3,0.8,0.0,9.2,42.0,12.5
15776,ねぎ,20190111,1566.0,0,7.4,13.3,0.8,0.0,9.2,42.0,12.5
15777,きゅうり,20190111,2268.0,0,7.4,13.3,0.8,0.0,9.2,42.0,12.5
15778,さつまいも,20190111,1944.0,0,7.4,13.3,0.8,0.0,9.2,42.0,12.5
15779,さといも,20190111,3240.0,0,7.4,13.3,0.8,0.0,9.2,42.0,12.5
15780,だいこん,20190112,648.0,0,4.9,6.2,3.3,2.0,0.0,64.0,2.9000000000000004
15781,かぶ,20190112,124.5,0,4.9,6.2,3.3,2.0,0.0,64.0,2.9000000000000004
15782,にんじん,20190112,1026.0,0,4.9,6.2,3.3,2.0,0.0,64.0,2.9000000000000004
15783,キャベツ,20190112,972.0,0,4.9,6.2,3.3,2.0,0.0,64.0,2.9000000000000004
15784,ねぎ,20190112,1620.0,0,4.9,6.2,3.3,2.0,0.0,64.0,2.9000000000000004
15785,きゅうり,20190112,2160.0,0,4.9,6.2,3.3,2.0,0.0,64.0,2.9000000000000004
15786,さつまいも,20190112,1188.0,0,4.9,6.2,3.3,2.0,0.0,64.0,2.9000000000000004
15787,さといも,20190112,3672.0,0,4.9,6.2,3.3,2.0,0.0,64.0,2.9000000000000004
15788,だいこん,20190115,702.0,0,6.6,11.8,2.2,0.0,3.1,67.0,9.600000000000001
15789,かぶ,20190115,119.0,0,6.6,11.8,2.2,0.0,3.1,67.0,9.600000000000001
15790,にんじん,20190115,1512.0,0,6.6,11.8,2.2,0.0,3.1,67.0,9.600000000000001
15791,キャベツ,20190115,1188.0,0,6.6,11.8,2.2,0.0,3.1,67.0,9.600000000000001
15792,ねぎ,20190115,1350.0,0,6.6,11.8,2.2,0.0,3.1,67.0,9.600000000000001
15793,きゅうり,20190115,2160.0,0,6.6,11.8,2.2,0.0,3.1,67.0,9.600000000000001
15794,さつまいも,20190115,1188.0,0,6.6,11.8,2.2,0.0,3.1,67.0,9.600000000000001
15795,さといも,20190115,3402.0,0,6.6,11.8,2.2,0.0,3.1,67.0,9.600000000000001
15796,だいこん,20190116,702.0,0,8.1,12.1,4.2,0.0,6.9,43.0,7.8999999999999995
15797,かぶ,20190116,113.5,0,8.1,12.1,4.2,0.0,6.9,43.0,7.8999999999999995
15798,にんじん,20190116,972.0,0,8.1,12.1,4.2,0.0,6.9,43.0,7.8999999999999995
15799,キャベツ,20190116,1080.0,0,8.1,12.1,4.2,0.0,6.9,43.0,7.8999999999999995
15800,ねぎ,20190116,1350.0,0,8.1,12.1,4.2,0.0,6.9,43.0,7.8999999999999995
15801,きゅうり,20190116,2160.0,0,8.1,12.1,4.2,0.0,6.9,43.0,7.8999999999999995
15802,さつまいも,20190116,1080.0,0,8.1,12.1,4.2,0.0,6.9,43.0,7.8999999999999995
15803,さといも,20190116,3132.0,0,8.1,12.1,4.2,0.0,6.9,43.0,7.8999999999999995
15804,だいこん,20190117,702.0,0,7.4,10.8,3.5,0.0,9.3,42.0,7.300000000000001
15805,かぶ,20190117,113.5,0,7.4,10.8,3.5,0.0,9.3,42.0,7.300000000000001
15806,にんじん,20190117,972.0,0,7.4,10.8,3.5,0.0,9.3,42.0,7.300000000000001
15807,キャベツ,20190117,1080.0,0,7.4,10.8,3.5,0.0,9.3,42.0,7.300000000000001
15808,ねぎ,20190117,1404.0,0,7.4,10.8,3.5,0.0,9.3,42.0,7.300000000000001
15809,きゅうり,20190117,2160.0,0,7.4,10.8,3.5,0.0,9.3,42.0,7.300000000000001
15810,さつまいも,20190117,1296.0,0,7.4,10.8,3.5,0.0,9.3,42.0,7.300000000000001
15811,さといも,20190117,3240.0,0,7.4,10.8,3.5,0.0,9.3,42.0,7.300000000000001
15812,だいこん,20190118,702.0,0,6.5,10.0,3.4,0.0,9.6,27.0,6.6
15813,かぶ,20190118,113.5,0,6.5,10.0,3.4,0.0,9.6,27.0,6.6
15814,にんじん,20190118,1512.0,0,6.5,10.0,3.4,0.0,9.6,27.0,6.6
15815,キャベツ,20190118,1080.0,0,6.5,10.0,3.4,0.0,9.6,27.0,6.6
15816,ねぎ,20190118,1512.0,0,6.5,10.0,3.4,0.0,9.6,27.0,6.6
15817,きゅうり,20190118,2160.0,0,6.5,10.0,3.4,0.0,9.6,27.0,6.6
15818,さつまいも,20190118,1512.0,0,6.5,10.0,3.4,0.0,9.6,27.0,6.6
15819,さといも,20190118,2808.0,0,6.5,10.0,3.4,0.0,9.6,27.0,6.6
15820,だいこん,20190119,756.0,0,7.7,12.0,3.5,0.0,9.7,31.0,8.5
15821,かぶ,20190119,113.5,0,7.7,12.0,3.5,0.0,9.7,31.0,8.5
15822,にんじん,20190119,1093.5,0,7.7,12.0,3.5,0.0,9.7,31.0,8.5
15823,キャベツ,20190119,864.0,0,7.7,12.0,3.5,0.0,9.7,31.0,8.5
15824,ねぎ,20190119,1350.0,0,7.7,12.0,3.5,0.0,9.7,31.0,8.5
15825,きゅうり,20190119,2160.0,0,7.7,12.0,3.5,0.0,9.7,31.0,8.5
15826,さつまいも,20190119,1188.0,0,7.7,12.0,3.5,0.0,9.7,31.0,8.5
15827,さといも,20190119,3024.0,0,7.7,12.0,3.5,0.0,9.7,31.0,8.5
15828,だいこん,20190121,648.0,0,6.9,10.5,3.3,0.0,9.5,28.0,7.2
15829,かぶ,20190121,119.0,0,6.9,10.5,3.3,0.0,9.5,28.0,7.2
15830,にんじん,20190121,1242.0,0,6.9,10.5,3.3,0.0,9.5,28.0,7.2
15831,キャベツ,20190121,972.0,0,6.9,10.5,3.3,0.0,9.5,28.0,7.2
15832,ねぎ,20190121,1242.0,0,6.9,10.5,3.3,0.0,9.5,28.0,7.2
15833,きゅうり,20190121,2268.0,0,6.9,10.5,3.3,0.0,9.5,28.0,7.2
15834,さつまいも,20190121,1188.0,0,6.9,10.5,3.3,0.0,9.5,28.0,7.2
15835,さといも,20190121,3348.0,0,6.9,10.5,3.3,0.0,9.5,28.0,7.2
15836,だいこん,20190122,756.0,0,6.1,11.3,1.5,0.0,9.8,36.0,9.8
15837,かぶ,20190122,119.0,0,6.1,11.3,1.5,0.0,9.8,36.0,9.8
15838,にんじん,20190122,1296.0,0,6.1,11.3,1.5,0.0,9.8,36.0,9.8
15839,キャベツ,20190122,972.0,0,6.1,11.3,1.5,0.0,9.8,36.0,9.8
15840,ねぎ,20190122,1296.0,0,6.1,11.3,1.5,0.0,9.8,36.0,9.8
15841,きゅうり,20190122,2268.0,0,6.1,11.3,1.5,0.0,9.8,36.0,9.8
15842,さつまいも,20190122,972.0,0,6.1,11.3,1.5,0.0,9.8,36.0,9.8
15843,だいこん,20190124,756.0,0,6.7,10.5,4.6,0.0,8.6,30.0,5.9
15844,かぶ,20190124,113.5,0,6.7,10.5,4.6,0.0,8.6,30.0,5.9
15845,にんじん,20190124,810.0,0,6.7,10.5,4.6,0.0,8.6,30.0,5.9
15846,キャベツ,20190124,972.0,0,6.7,10.5,4.6,0.0,8.6,30.0,5.9
15847,ねぎ,20190124,1134.0,0,6.7,10.5,4.6,0.0,8.6,30.0,5.9
15848,きゅうり,20190124,2160.0,0,6.7,10.5,4.6,0.0,8.6,30.0,5.9
15849,さつまいも,20190124,1296.0,0,6.7,10.5,4.6,0.0,8.6,30.0,5.9
15850,だいこん,20190125,702.0,0,6.1,9.3,2.7,0.0,3.1,34.0,6.6000000000000005
15851,かぶ,20190125,146.0,0,6.1,9.3,2.7,0.0,3.1,34.0,6.6000000000000005
15852,にんじん,20190125,1296.0,0,6.1,9.3,2.7,0.0,3.1,34.0,6.6000000000000005
15853,キャベツ,20190125,972.0,0,6.1,9.3,2.7,0.0,3.1,34.0,6.6000000000000005
15854,ねぎ,20190125,1188.0,0,6.1,9.3,2.7,0.0,3.1,34.0,6.6000000000000005
15855,きゅうり,20190125,2160.0,0,6.1,9.3,2.7,0.0,3.1,34.0,6.6000000000000005
15856,さつまいも,20190125,1080.0,0,6.1,9.3,2.7,0.0,3.1,34.0,6.6000000000000005
15857,さといも,20190125,3240.0,0,6.1,9.3,2.7,0.0,3.1,34.0,6.6000000000000005
15858,だいこん,20190126,702.0,0,4.9,9.5,1.4,0.0,3.4,48.0,8.1
15859,かぶ,20190126,108.0,0,4.9,9.5,1.4,0.0,3.4,48.0,8.1
15860,にんじん,20190126,810.0,0,4.9,9.5,1.4,0.0,3.4,48.0,8.1
15861,キャベツ,20190126,1080.0,0,4.9,9.5,1.4,0.0,3.4,48.0,8.1
15862,ねぎ,20190126,1296.0,0,4.9,9.5,1.4,0.0,3.4,48.0,8.1
15863,きゅうり,20190126,2160.0,0,4.9,9.5,1.4,0.0,3.4,48.0,8.1
15864,さつまいも,20190126,1188.0,0,4.9,9.5,1.4,0.0,3.4,48.0,8.1
15865,さといも,20190126,3456.0,0,4.9,9.5,1.4,0.0,3.4,48.0,8.1
15866,だいこん,20190128,648.0,0,7.0,12.9,1.4,0.0,3.9,46.0,11.5
15867,かぶ,20190128,113.5,0,7.0,12.9,1.4,0.0,3.9,46.0,11.5
15868,にんじん,20190128,1242.0,0,7.0,12.9,1.4,0.0,3.9,46.0,11.5
15869,キャベツ,20190128,1188.0,0,7.0,12.9,1.4,0.0,3.9,46.0,11.5
15870,ねぎ,20190128,1242.0,0,7.0,12.9,1.4,0.0,3.9,46.0,11.5
15871,きゅうり,20190128,2052.0,0,7.0,12.9,1.4,0.0,3.9,46.0,11.5
15872,さつまいも,20190128,1296.0,0,7.0,12.9,1.4,0.0,3.9,46.0,11.5
15873,さといも,20190128,3024.0,0,7.0,12.9,1.4,0.0,3.9,46.0,11.5
15874,だいこん,20190129,702.0,0,6.6,10.3,3.6,0.0,9.8,32.0,6.700000000000001
15875,かぶ,20190129,113.5,0,6.6,10.3,3.6,0.0,9.8,32.0,6.700000000000001
15876,にんじん,20190129,1782.0,0,6.6,10.3,3.6,0.0,9.8,32.0,6.700000000000001
15877,キャベツ,20190129,1296.0,0,6.6,10.3,3.6,0.0,9.8,32.0,6.700000000000001
15878,ねぎ,20190129,1404.0,0,6.6,10.3,3.6,0.0,9.8,32.0,6.700000000000001
15879,きゅうり,20190129,2052.0,0,6.6,10.3,3.6,0.0,9.8,32.0,6.700000000000001
15880,さつまいも,20190129,1080.0,0,6.6,10.3,3.6,0.0,9.8,32.0,6.700000000000001
15881,さといも,20190129,2700.0,0,6.6,10.3,3.6,0.0,9.8,32.0,6.700000000000001
15882,だいこん,20190131,756.0,0,5.3,9.8,1.2,18.0,0.0,75.0,8.600000000000001
15883,かぶ,20190131,119.0,0,5.3,9.8,1.2,18.0,0.0,75.0,8.600000000000001
15884,にんじん,20190131,1242.0,0,5.3,9.8,1.2,18.0,0.0,75.0,8.600000000000001
15885,キャベツ,20190131,1296.0,0,5.3,9.8,1.2,18.0,0.0,75.0,8.600000000000001
15886,ねぎ,20190131,1350.0,0,5.3,9.8,1.2,18.0,0.0,75.0,8.600000000000001
15887,きゅうり,20190131,1944.0,0,5.3,9.8,1.2,18.0,0.0,75.0,8.600000000000001
15888,さつまいも,20190131,1080.0,0,5.3,9.8,1.2,18.0,0.0,75.0,8.600000000000001
15889,さといも,20190131,3024.0,0,5.3,9.8,1.2,18.0,0.0,75.0,8.600000000000001
15890,だいこん,20190201,864.0,0,4.4,8.6,1.1,1.0,9.9,41.0,7.5
15891,かぶ,20190201,113.5,0,4.4,8.6,1.1,1.0,9.9,41.0,7.5
15892,にんじん,20190201,1242.0,0,4.4,8.6,1.1,1.0,9.9,41.0,7.5
15893,キャベツ,20190201,1296.0,0,4.4,8.6,1.1,1.0,9.9,41.0,7.5
15894,ねぎ,20190201,1512.0,0,4.4,8.6,1.1,1.0,9.9,41.0,7.5
15895,さつまいも,20190201,1080.0,0,4.4,8.6,1.1,1.0,9.9,41.0,7.5
15896,だいこん,20190202,864.0,0,7.0,11.8,0.9,0.0,9.9,49.0,10.9
15897,かぶ,20190202,113.5,0,7.0,11.8,0.9,0.0,9.9,49.0,10.9
15898,にんじん,20190202,999.0,0,7.0,11.8,0.9,0.0,9.9,49.0,10.9
15899,キャベツ,20190202,1188.0,0,7.0,11.8,0.9,0.0,9.9,49.0,10.9
15900,ねぎ,20190202,1620.0,0,7.0,11.8,0.9,0.0,9.9,49.0,10.9
15901,さつまいも,20190202,1188.0,0,7.0,11.8,0.9,0.0,9.9,49.0,10.9
15902,さといも,20190202,3132.0,0,7.0,11.8,0.9,0.0,9.9,49.0,10.9
15903,だいこん,20190204,972.0,0,14.7,19.6,8.3,0.0,6.4,47.0,11.3
15904,かぶ,20190204,119.0,0,14.7,19.6,8.3,0.0,6.4,47.0,11.3
15905,にんじん,20190204,1296.0,0,14.7,19.6,8.3,0.0,6.4,47.0,11.3
15906,キャベツ,20190204,1080.0,0,14.7,19.6,8.3,0.0,6.4,47.0,11.3
15907,ねぎ,20190204,1566.0,0,14.7,19.6,8.3,0.0,6.4,47.0,11.3
15908,さつまいも,20190204,1188.0,0,14.7,19.6,8.3,0.0,6.4,47.0,11.3
15909,だいこん,20190205,1080.0,0,7.1,8.5,5.3,0.0,0.0,46.0,3.2
15910,かぶ,20190205,113.5,0,7.1,8.5,5.3,0.0,0.0,46.0,3.2
15911,にんじん,20190205,1296.0,0,7.1,8.5,5.3,0.0,0.0,46.0,3.2
15912,キャベツ,20190205,1080.0,0,7.1,8.5,5.3,0.0,0.0,46.0,3.2
15913,ねぎ,20190205,1620.0,0,7.1,8.5,5.3,0.0,0.0,46.0,3.2
15914,さつまいも,20190205,972.0,0,7.1,8.5,5.3,0.0,0.0,46.0,3.2
15915,さといも,20190205,2484.0,0,7.1,8.5,5.3,0.0,0.0,46.0,3.2
15916,だいこん,20190207,1080.0,0,11.0,17.2,4.2,0.0,7.7,72.0,13.0
15917,かぶ,20190207,119.0,0,11.0,17.2,4.2,0.0,7.7,72.0,13.0
15918,にんじん,20190207,1242.0,0,11.0,17.2,4.2,0.0,7.7,72.0,13.0
15919,キャベツ,20190207,972.0,0,11.0,17.2,4.2,0.0,7.7,72.0,13.0
15920,ねぎ,20190207,1620.0,0,11.0,17.2,4.2,0.0,7.7,72.0,13.0
15921,さつまいも,20190207,1188.0,0,11.0,17.2,4.2,0.0,7.7,72.0,13.0
15922,さといも,20190207,2916.0,0,11.0,17.2,4.2,0.0,7.7,72.0,13.0
15923,だいこん,20190208,1080.0,0,7.0,13.3,4.0,0.0,2.6,33.0,9.3
15924,かぶ,20190208,119.0,0,7.0,13.3,4.0,0.0,2.6,33.0,9.3
15925,にんじん,20190208,1242.0,0,7.0,13.3,4.0,0.0,2.6,33.0,9.3
15926,キャベツ,20190208,864.0,0,7.0,13.3,4.0,0.0,2.6,33.0,9.3
15927,ねぎ,20190208,1728.0,0,7.0,13.3,4.0,0.0,2.6,33.0,9.3
15928,さつまいも,20190208,1080.0,0,7.0,13.3,4.0,0.0,2.6,33.0,9.3
15929,さといも,20190208,3402.0,0,7.0,13.3,4.0,0.0,2.6,33.0,9.3
15930,だいこん,20190209,1026.0,0,1.0,4.0,-0.5,7.0,0.0,80.0,4.5
15931,かぶ,20190209,119.0,0,1.0,4.0,-0.5,7.0,0.0,80.0,4.5
15932,にんじん,20190209,756.0,0,1.0,4.0,-0.5,7.0,0.0,80.0,4.5
15933,キャベツ,20190209,756.0,0,1.0,4.0,-0.5,7.0,0.0,80.0,4.5
15934,ねぎ,20190209,1782.0,0,1.0,4.0,-0.5,7.0,0.0,80.0,4.5
15935,さつまいも,20190209,1188.0,0,1.0,4.0,-0.5,7.0,0.0,80.0,4.5
15936,さといも,20190209,3348.0,0,1.0,4.0,-0.5,7.0,0.0,80.0,4.5
15937,だいこん,20190212,1026.0,0,6.5,10.3,2.2,0.0,4.7,47.0,8.100000000000001
15938,かぶ,20190212,119.0,0,6.5,10.3,2.2,0.0,4.7,47.0,8.100000000000001
15939,にんじん,20190212,864.0,0,6.5,10.3,2.2,0.0,4.7,47.0,8.100000000000001
15940,キャベツ,20190212,756.0,0,6.5,10.3,2.2,0.0,4.7,47.0,8.100000000000001
15941,ねぎ,20190212,1674.0,0,6.5,10.3,2.2,0.0,4.7,47.0,8.100000000000001
15942,さつまいも,20190212,1404.0,0,6.5,10.3,2.2,0.0,4.7,47.0,8.100000000000001
15943,さといも,20190212,3078.0,0,6.5,10.3,2.2,0.0,4.7,47.0,8.100000000000001
15944,だいこん,20190213,1080.0,0,5.1,8.7,2.5,1.5,1.5,58.0,6.199999999999999
15945,かぶ,20190213,119.0,0,5.1,8.7,2.5,1.5,1.5,58.0,6.199999999999999
15946,にんじん,20190213,918.0,0,5.1,8.7,2.5,1.5,1.5,58.0,6.199999999999999
15947,キャベツ,20190213,756.0,0,5.1,8.7,2.5,1.5,1.5,58.0,6.199999999999999
15948,ねぎ,20190213,1782.0,0,5.1,8.7,2.5,1.5,1.5,58.0,6.199999999999999
15949,さつまいも,20190213,972.0,0,5.1,8.7,2.5,1.5,1.5,58.0,6.199999999999999
15950,さといも,20190213,3186.0,0,5.1,8.7,2.5,1.5,1.5,58.0,6.199999999999999
15951,だいこん,20190214,864.0,0,4.7,8.4,2.2,0.0,3.5,36.0,6.2
15952,かぶ,20190214,124.5,0,4.7,8.4,2.2,0.0,3.5,36.0,6.2
15953,にんじん,20190214,1350.0,0,4.7,8.4,2.2,0.0,3.5,36.0,6.2
15954,キャベツ,20190214,756.0,0,4.7,8.4,2.2,0.0,3.5,36.0,6.2
15955,ねぎ,20190214,1836.0,0,4.7,8.4,2.2,0.0,3.5,36.0,6.2
15956,さつまいも,20190214,1188.0,0,4.7,8.4,2.2,0.0,3.5,36.0,6.2
15957,さといも,20190214,3456.0,0,4.7,8.4,2.2,0.0,3.5,36.0,6.2
15958,だいこん,20190215,972.0,0,2.8,5.1,0.4,0.0,0.0,60.0,4.699999999999999
15959,かぶ,20190215,124.5,0,2.8,5.1,0.4,0.0,0.0,60.0,4.699999999999999
15960,にんじん,20190215,1026.0,0,2.8,5.1,0.4,0.0,0.0,60.0,4.699999999999999
15961,キャベツ,20190215,648.0,0,2.8,5.1,0.4,0.0,0.0,60.0,4.699999999999999
15962,ねぎ,20190215,1782.0,0,2.8,5.1,0.4,0.0,0.0,60.0,4.699999999999999
15963,さつまいも,20190215,1080.0,0,2.8,5.1,0.4,0.0,0.0,60.0,4.699999999999999
15964,さといも,20190215,3132.0,0,2.8,5.1,0.4,0.0,0.0,60.0,4.699999999999999
15965,だいこん,20190216,864.0,0,7.0,12.2,2.6,0.0,5.2,50.0,9.6
15966,かぶ,20190216,119.0,0,7.0,12.2,2.6,0.0,5.2,50.0,9.6
15967,にんじん,20190216,918.0,0,7.0,12.2,2.6,0.0,5.2,50.0,9.6
15968,キャベツ,20190216,756.0,0,7.0,12.2,2.6,0.0,5.2,50.0,9.6
15969,ねぎ,20190216,1782.0,0,7.0,12.2,2.6,0.0,5.2,50.0,9.6
15970,さつまいも,20190216,1188.0,0,7.0,12.2,2.6,0.0,5.2,50.0,9.6
15971,さといも,20190216,3564.0,0,7.0,12.2,2.6,0.0,5.2,50.0,9.6
15972,だいこん,20190218,756.0,0,8.4,13.2,1.9,0.0,10.5,44.0,11.299999999999999
15973,かぶ,20190218,119.0,0,8.4,13.2,1.9,0.0,10.5,44.0,11.299999999999999
15974,にんじん,20190218,864.0,0,8.4,13.2,1.9,0.0,10.5,44.0,11.299999999999999
15975,キャベツ,20190218,756.0,0,8.4,13.2,1.9,0.0,10.5,44.0,11.299999999999999
15976,ねぎ,20190218,1566.0,0,8.4,13.2,1.9,0.0,10.5,44.0,11.299999999999999
15977,さつまいも,20190218,1296.0,0,8.4,13.2,1.9,0.0,10.5,44.0,11.299999999999999
15978,さといも,20190218,3564.0,0,8.4,13.2,1.9,0.0,10.5,44.0,11.299999999999999
15979,だいこん,20190219,810.0,0,9.6,12.2,6.9,1.5,0.0,71.0,5.299999999999999
15980,かぶ,20190219,119.0,0,9.6,12.2,6.9,1.5,0.0,71.0,5.299999999999999
15981,にんじん,20190219,864.0,0,9.6,12.2,6.9,1.5,0.0,71.0,5.299999999999999
15982,キャベツ,20190219,756.0,0,9.6,12.2,6.9,1.5,0.0,71.0,5.299999999999999
15983,ねぎ,20190219,1674.0,0,9.6,12.2,6.9,1.5,0.0,71.0,5.299999999999999
15984,さつまいも,20190219,1188.0,0,9.6,12.2,6.9,1.5,0.0,71.0,5.299999999999999
15985,さといも,20190219,3672.0,0,9.6,12.2,6.9,1.5,0.0,71.0,5.299999999999999
15986,だいこん,20190221,810.0,0,10.6,14.8,7.0,0.5,8.1,48.0,7.800000000000001
15987,かぶ,20190221,119.0,0,10.6,14.8,7.0,0.5,8.1,48.0,7.800000000000001
15988,にんじん,20190221,972.0,0,10.6,14.8,7.0,0.5,8.1,48.0,7.800000000000001
15989,キャベツ,20190221,648.0,0,10.6,14.8,7.0,0.5,8.1,48.0,7.800000000000001
15990,ねぎ,20190221,1242.0,0,10.6,14.8,7.0,0.5,8.1,48.0,7.800000000000001
15991,さつまいも,20190221,1404.0,0,10.6,14.8,7.0,0.5,8.1,48.0,7.800000000000001
15992,さといも,20190221,3564.0,0,10.6,14.8,7.0,0.5,8.1,48.0,7.800000000000001
15993,だいこん,20190222,756.0,0,9.4,13.1,5.2,0.0,2.7,58.0,7.8999999999999995
15994,かぶ,20190222,124.5,0,9.4,13.1,5.2,0.0,2.7,58.0,7.8999999999999995
15995,にんじん,20190222,918.0,0,9.4,13.1,5.2,0.0,2.7,58.0,7.8999999999999995
15996,キャベツ,20190222,756.0,0,9.4,13.1,5.2,0.0,2.7,58.0,7.8999999999999995
15997,ねぎ,20190222,1512.0,0,9.4,13.1,5.2,0.0,2.7,58.0,7.8999999999999995
15998,さつまいも,20190222,1080.0,0,9.4,13.1,5.2,0.0,2.7,58.0,7.8999999999999995
15999,さといも,20190222,3456.0,0,9.4,13.1,5.2,0.0,2.7,58.0,7.8999999999999995
16000,だいこん,20190223,810.0,0,9.0,13.7,5.5,0.5,6.5,44.0,8.2
16001,かぶ,20190223,119.0,0,9.0,13.7,5.5,0.5,6.5,44.0,8.2
16002,にんじん,20190223,864.0,0,9.0,13.7,5.5,0.5,6.5,44.0,8.2
16003,キャベツ,20190223,648.0,0,9.0,13.7,5.5,0.5,6.5,44.0,8.2
16004,ねぎ,20190223,1620.0,0,9.0,13.7,5.5,0.5,6.5,44.0,8.2
16005,さつまいも,20190223,1296.0,0,9.0,13.7,5.5,0.5,6.5,44.0,8.2
16006,さといも,20190223,3456.0,0,9.0,13.7,5.5,0.5,6.5,44.0,8.2
16007,だいこん,20190225,810.0,0,13.0,15.9,8.9,0.0,3.5,73.0,7.0
16008,かぶ,20190225,130.0,0,13.0,15.9,8.9,0.0,3.5,73.0,7.0
16009,にんじん,20190225,918.0,0,13.0,15.9,8.9,0.0,3.5,73.0,7.0
16010,キャベツ,20190225,648.0,0,13.0,15.9,8.9,0.0,3.5,73.0,7.0
16011,ねぎ,20190225,1350.0,0,13.0,15.9,8.9,0.0,3.5,73.0,7.0
16012,さつまいも,20190225,1188.0,0,13.0,15.9,8.9,0.0,3.5,73.0,7.0
16013,さといも,20190225,3888.0,0,13.0,15.9,8.9,0.0,3.5,73.0,7.0
16014,だいこん,20190226,756.0,0,10.2,11.7,8.4,0.0,1.6,55.0,3.299999999999999
